"","gps.lon","gps.lat","price","Rooms","Meters","Mezone","KK","panel","balcony_or_terrase","metro","novostavba"
"838",14.434235,50.059193,12933024,3,229,0,1,0,1,1,0
"839",14.508045,50.132435,4250000,3,62,0,1,1,1,1,0
"840",14.504078,50.078613,8150000,4,112,0,1,0,0,1,0
"841",14.443389,50.045292,4490000,3,67,0,0,1,0,1,0
"842",14.478336,50.087875,6603000,3,70,0,1,0,1,1,0
"843",14.478336,50.087875,6988000,3,72,0,1,0,1,1,0
"844",14.478336,50.087875,7050000,3,70,0,1,0,0,1,0
"845",14.478336,50.087875,7042000,3,76,0,1,0,0,1,0
"846",14.478336,50.087875,5296000,2,48,0,1,0,0,1,0
"847",14.478336,50.087875,6883000,3,71,0,1,0,0,1,0
"848",14.478336,50.087875,6420000,3,70,0,1,0,0,1,0
"849",14.478336,50.087875,8923000,4,104,0,1,0,0,1,0
"850",14.413586,50.036743,10260000,4,114,0,1,0,0,1,0
"851",14.494817,50.058483,5190000,4,76,0,0,1,0,1,0
"852",14.438061,50.075455,18690000,4,198,1,1,0,1,1,0
"853",14.419246,50.077427,9499000,4,83,0,0,0,0,1,0
"854",14.452049,50.083515,9108000,3,76,0,0,0,1,1,0
"855",14.377194,50.058586,5290000,2,64,0,1,0,0,1,0
"856",14.452049,50.083515,7864000,2,65,0,1,0,0,1,0
"857",14.437592,50.069187,4639000,2,37,0,1,1,0,1,0
"858",14.450624,50.110508,4610000,1,45,0,1,0,0,1,1
"859",14.571174,50.124569,11900000,3,114,0,1,0,1,1,1
"860",14.50025,50.081093,4640000,1,40,0,1,0,1,1,0
"861",14.362659,50.028496,1390000,1,36,0,1,0,1,0,1
"862",14.422255,50.080517,14250000,3,115,0,1,0,1,1,0
"863",14.362659,50.028496,1850000,2,59,0,1,0,1,1,1
"864",14.487772,50.110344,9290000,3,90,0,1,0,1,1,1
"865",14.424873,50.100842,14990000,4,121,0,1,0,1,1,0
"866",14.450574,50.119839,13490000,5,186,0,0,0,1,1,0
"867",14.470955,50.016853,8849000,5,132,0,0,0,0,1,0
"868",14.503572,50.069206,5770000,4,65,0,0,1,0,1,0
"869",14.583615,50.033009,5400000,2,72,0,1,0,1,1,1
"870",14.380004,50.089096,11900000,4,133,1,1,0,1,1,0
"871",14.447175,50.056042,9600000,4,120,0,0,0,1,1,0
"872",14.418349,50.078861,16800000,5,156,0,1,0,1,1,0
"873",14.452106,50.082626,5424000,2,64,0,1,0,0,1,0
"874",14.36589,50.081135,4990000,2,38,0,1,0,1,1,0
"875",14.51722,50.103283,5174532,2,55,0,1,0,1,1,0
"876",14.42925,50.091171,12400000,3,96,0,0,0,0,1,0
"877",14.46894,50.08559,7500000,2,80,1,1,0,1,1,0
"878",14.46894,50.08559,19500000,5,222,0,1,0,1,1,0
"879",14.46894,50.08559,11500000,3,128,0,1,0,1,1,0
"880",14.46894,50.08559,11500000,3,168,0,1,0,1,1,0
"881",14.4361,50.040642,5199000,2,55,0,1,0,0,1,0
"882",14.4361,50.040642,5949000,2,63,0,1,0,0,1,0
"883",14.4361,50.040642,9990000,3,127,0,1,0,0,1,0
"884",14.461338,50.019508,3490000,1,35,0,1,1,0,1,0
"885",14.571479,50.124584,6400000,2,86,0,1,0,1,1,0
"886",14.353698,50.096565,4590000,2,36,0,0,1,0,1,0
"887",14.345083,50.089321,6750000,3,76,0,1,1,0,1,0
"888",14.55001,50.073963,8190000,3,136,0,1,0,1,1,1
"889",14.466505,50.008667,3933000,2,45,0,1,1,0,1,0
"890",14.339519,50.039536,2900000,4,75,0,0,1,0,1,0
"891",14.393443,50.066055,24800000,4,210,0,1,0,1,1,0
"892",14.467919,50.072811,6650000,3,70,0,1,0,0,1,0
"893",14.474708,50.107838,8380000,4,140,0,1,0,1,1,0
"894",14.437592,50.069187,2983000,1,26,0,1,1,0,1,0
"895",14.424208,50.101688,5200000,2,45,0,1,0,0,1,0
"896",14.495952,50.126415,4499000,3,59,0,1,1,0,1,0
"897",14.415321,50.083019,14990000,3,80,0,1,0,1,1,0
"898",14.487007,50.077671,6490000,3,79,0,1,0,0,1,1
"899",14.389313,50.087639,18500000,3,91,0,1,0,0,1,0
"900",14.448505,50.060703,13950000,3,128,0,1,0,1,0,1
"901",14.371741,50.07658,25942000,5,201,0,1,0,1,1,1
"902",14.5518,50.065601,3800000,1,41,0,1,0,0,1,0
"903",14.388327,50.113911,5200000,1,43,0,1,0,1,1,0
"904",14.2837,50.059601,3600000,1,34,0,1,0,1,1,0
"905",14.562665,50.102551,5380000,2,69,0,1,0,1,1,0
"906",14.4198,50.0807,7490000,2,56,0,1,0,1,1,0
"907",14.45559,50.069771,7600000,2,46,0,1,0,0,1,0
"908",14.443642,50.110683,4313750,2,41,0,1,0,1,1,0
"909",14.443642,50.110683,5750000,2,61,0,1,0,0,1,0
"910",14.443642,50.110683,4760000,2,53,0,1,0,1,1,0
"911",14.406633,50.09766,12550000,4,120,0,1,0,1,1,0
"912",14.430422,50.092091,7500000,2,55,0,1,0,0,1,0
"913",14.4915,50.043499,8230432,3,79,0,1,0,1,1,0
"914",14.434914,50.103165,11990000,4,101,0,1,0,1,1,0
"915",14.404485,50.100681,16950000,6,156,0,0,0,0,1,0
"916",14.356613,50.073879,11920000,4,128,0,1,0,1,1,0
"917",14.418027,50.052917,5790000,2,40,0,1,0,0,1,0
"918",14.466659,50.020435,8790000,3,94,0,1,0,1,1,0
"919",14.533553,50.033634,4800000,2,49,0,1,1,0,1,0
"920",14.431126,50.084164,7100000,1,37,0,1,0,0,1,0
"921",14.46362,50.068497,20000000,4,191,0,1,0,1,1,0
"922",14.45198,50.076294,15183000,4,145,0,0,0,0,1,0
"923",14.412304,50.127449,4400000,1,46,0,1,0,1,1,1
"924",14.437592,50.069187,3387000,1,26,0,1,1,0,1,0
"925",14.393632,50.072449,11800000,3,104,1,1,0,0,1,1
"926",14.30171,50.04562,9840000,3,123,0,1,0,1,1,1
"927",14.418424,50.006565,5490000,3,82,0,1,0,0,1,1
"928",14.373918,50.05658,6500000,2,53,0,1,0,1,1,1
"929",14.45457,50.124397,6000000,5,83,0,0,1,0,1,0
"930",14.414912,50.078537,14990000,4,110,0,0,0,0,1,0
"931",14.504717,50.093571,15564230,4,122,0,1,0,1,1,1
"932",14.504717,50.093571,8630750,3,76,0,1,0,1,1,1
"933",14.504717,50.093571,16396710,4,122,0,1,0,1,1,1
"934",14.504717,50.093571,16506820,4,122,0,1,0,1,1,1
"935",14.504717,50.093571,11985300,3,100,0,1,0,1,1,1
"936",14.504717,50.093571,12322250,3,100,0,1,0,1,1,1
"937",14.454554,50.103416,5463650,2,52,0,1,0,0,1,1
"938",14.454554,50.103416,11909469,4,105,0,1,0,1,1,1
"939",14.454554,50.103416,11980033,3,110,0,1,0,1,1,1
"940",14.454554,50.103416,4273474,1,30,0,1,0,0,1,1
"941",14.454554,50.103416,4528953,1,31,0,1,0,1,1,1
"942",14.45198,50.076294,9900000,3,89,0,1,0,0,1,0
"943",14.43275,50.077438,10000000,3,91,0,0,0,0,1,0
"944",14.61097,50.033005,3520000,1,36,0,1,0,0,0,1
"945",14.493178,50.051678,12540000,4,209,0,1,0,1,1,0
"946",14.437698,50.076508,15500000,4,108,0,0,0,0,1,0
"947",14.44192,50.046658,4199000,2,50,0,1,0,0,1,0
"948",14.528931,50.10355,6350000,2,60,0,1,0,1,1,0
"949",14.42456,50.090034,8450000,2,47,0,1,0,0,1,0
"950",14.451438,50.110287,10490000,3,103,0,1,0,1,1,1
"951",14.451684,50.082264,8990000,3,84,1,1,0,0,1,0
"952",14.482926,50.09903,4900000,2,45,0,1,0,1,1,1
"953",14.450304,50.049717,10500000,2,115,0,1,0,1,1,0
"954",14.517697,50.141014,5150000,2,72,0,1,0,1,1,1
"955",14.413321,50.001595,8430000,3,73,0,1,0,1,0,1
"956",14.413321,50.001595,6500000,2,52,0,1,0,1,0,1
"957",14.413321,50.001595,11730000,4,97,0,1,0,1,0,1
"958",14.508885,50.095249,6500000,3,64,0,1,0,1,1,1
"959",14.474566,50.062962,10920000,4,151,0,1,0,1,1,1
"960",14.446039,50.101326,4630000,3,54,0,0,0,0,1,0
"961",14.47381,50.090977,4700000,3,49,0,0,0,0,1,0
"962",14.341909,50.050049,10900000,5,116,0,0,0,1,1,0
"963",14.427633,50.077621,13600000,5,134,0,0,0,0,1,0
"964",14.431958,50.092224,13900000,4,97,0,0,0,0,1,0
"965",14.44502,50.08147,24000000,5,190,0,0,0,1,1,0
"966",14.409278,50.1021,25500000,5,172,0,0,0,0,1,0
"967",14.426242,50.0798,12500000,4,97,0,1,0,0,1,0
"968",14.430111,50.046848,18250000,3,111,0,1,0,1,1,1
"969",14.44502,50.08147,13600000,4,148,0,1,0,1,1,0
"970",14.406875,50.077625,28000000,5,193,0,1,0,0,1,0
"971",14.399392,50.08852,23900000,5,210,0,1,0,1,1,0
"972",14.44502,50.08147,13500000,3,112,0,1,0,0,1,0
"973",14.406875,50.077625,18700000,3,119,0,1,0,0,1,0
"974",14.406875,50.077625,20500000,3,146,0,1,0,0,1,0
"975",14.515314,50.108521,9840000,3,93,0,1,0,1,1,0
"976",14.36974,50.03067,4900000,4,80,0,0,1,0,1,0
"977",14.48152,50.097828,3600000,1,33,0,1,0,1,1,1
"978",14.430652,50.073086,3804136,1,24,0,1,0,0,1,0
"979",14.430652,50.073086,4162000,1,26,0,1,0,0,1,0
"980",14.384613,49.965351,6900000,4,95,0,1,1,0,0,0
"981",14.461091,50.071762,8290000,4,97,0,1,0,0,1,0
"982",14.483124,50.117779,23000000,3,152,0,1,0,1,1,1
"983",14.447092,50.083519,10990000,3,104,0,1,0,1,1,1
"984",14.408472,50.074562,15097000,5,150,0,0,0,1,1,0
"985",14.423407,50.074467,8800000,3,68,0,1,0,0,1,0
"986",14.422372,50.088432,9500000,2,44,0,1,0,0,1,0
"987",14.505516,50.064316,4900000,3,65,0,0,1,0,1,0
"988",14.406781,50.080849,29900000,4,155,1,1,0,1,1,0
"989",14.4942,50.04575,4500000,2,53,0,1,0,0,1,0
"990",14.497987,50.110851,4480000,1,40,0,1,0,1,1,1
"991",14.396432,50.137608,2390000,1,28,0,1,0,0,1,0
"992",14.559082,50.047779,3900000,1,36,0,1,0,1,1,1
"993",14.51748,50.110603,6255539,2,51,0,1,0,1,1,0
"994",14.51748,50.110603,10620090,4,100,0,1,0,1,1,0
"995",14.51748,50.110603,11989394,5,106,0,1,0,1,1,0
"996",14.51748,50.110603,7636660,3,70,0,1,0,1,1,0
"997",14.51748,50.110603,7865908,3,70,0,1,0,1,1,0
"998",14.448303,50.06131,10847809,3,100,0,1,0,1,1,1
"999",14.448303,50.06131,11786350,4,115,0,1,0,1,1,1
"1000",14.448303,50.06131,5396199,2,49,0,1,0,1,1,1
"1001",14.448303,50.06131,5259092,2,49,0,1,0,1,1,1
"1002",14.448303,50.06131,3778304,1,33,0,1,0,1,1,1
"1003",14.454629,50.084625,6275000,3,62,0,1,0,0,1,0
"1004",14.620529,50.108257,4650000,2,46,0,1,0,1,1,1
"1005",14.552117,50.066963,4400000,2,54,0,1,0,1,1,1
"1006",14.349736,50.072773,5550000,5,76,0,0,1,0,1,0
"1007",14.4915,50.043499,5387844,2,54,0,1,0,1,1,0
"1008",14.441236,50.072727,4090000,1,49,0,1,0,0,1,0
"1009",14.329815,50.037018,28000000,5,435,0,1,0,1,1,0
"1010",14.425099,50.098984,13500000,3,112,0,1,0,1,1,0
"1011",14.406622,50.077057,6650000,2,70,0,1,0,0,1,0
"1012",14.46012,50.072685,4500000,1,36,0,1,0,1,1,0
"1013",14.515314,50.108521,9200000,3,78,0,1,0,1,1,0
"1014",14.467671,50.096691,5880000,3,56,0,1,1,0,1,0
"1015",14.376243,50.069874,5415000,2,57,0,1,0,0,1,0
"1016",14.354969,50.068691,5880000,3,53,0,0,0,1,1,0
"1017",14.449478,50.061756,6490000,2,59,0,1,0,1,1,0
"1018",14.502944,50.116207,5490000,4,85,0,0,1,0,1,0
"1019",14.455972,50.082512,12490000,3,110,1,1,0,1,1,0
"1020",14.449197,50.083416,4990000,2,50,0,1,0,0,1,0
"1021",14.451817,50.086899,4199990,2,42,0,0,0,0,1,0
"1022",14.451817,50.086899,3365990,2,34,0,0,0,0,1,0
"1023",14.429341,50.138462,6527981,2,67,0,1,0,1,1,1
"1024",14.356478,50.091129,14290000,3,176,0,1,0,1,1,1
"1025",14.602414,50.028702,8500000,3,101,0,1,0,1,0,1
"1026",14.461091,50.071762,6600000,2,60,0,1,0,1,1,0
"1027",14.412182,50.022205,9150000,3,86,0,1,0,0,1,0
"1028",14.360134,50.077114,8300000,3,70,0,1,0,1,1,1
"1029",14.409209,50.101028,26000000,5,171,0,0,0,0,1,0
"1030",14.406745,50.077675,20500000,3,147,0,1,0,0,1,0
"1031",14.406745,50.077675,28000000,5,196,0,1,0,0,1,0
"1032",14.443494,50.083076,13500000,3,102,0,1,0,0,1,0
"1033",14.443494,50.083076,24000000,5,192,0,0,0,1,1,0
"1034",14.443494,50.083076,24000000,5,190,0,0,0,1,1,0
"1035",14.402634,50.100681,15900000,4,125,0,0,0,0,1,0
"1036",14.39362,50.104542,17500000,4,180,0,1,0,1,1,0
"1037",14.475346,50.125389,8990000,3,102,0,1,0,1,1,0
"1038",14.455354,50.09359,14900000,4,133,0,1,0,0,1,0
"1039",14.419555,50.071777,7200000,3,58,0,0,0,0,1,0
"1040",14.422424,50.081299,32000000,4,174,0,1,0,0,1,0
"1041",14.342658,50.067066,10450000,4,121,0,1,0,1,1,0
"1042",14.463657,50.076836,21000000,5,280,0,0,0,1,1,0
"1043",14.443348,50.086349,12900000,3,107,0,1,0,1,1,0
"1044",14.456151,50.076469,14950000,4,121,0,0,0,1,1,0
"1045",14.408663,49.998932,8850000,3,99,0,1,0,1,0,1
"1046",14.423374,50.089375,17400000,4,132,0,0,0,1,1,0
"1047",14.393742,50.065861,17500000,4,151,0,1,0,1,1,0
"1048",14.424809,50.099045,14930000,3,149,0,1,0,1,1,0
"1049",14.453907,50.125755,7900000,2,106,0,1,0,1,1,1
"1050",14.453907,50.125755,9900000,3,92,0,1,0,1,1,1
"1051",14.515314,50.108521,9840000,3,93,0,1,0,1,1,0
"1052",14.355114,50.099041,12990000,4,141,0,1,0,1,1,0
"1053",14.436409,50.099854,3780000,1,21,0,1,0,1,1,0
"1054",14.38287,50.070919,4900000,3,55,0,0,0,1,1,0
"1055",14.487006,50.079258,3955000,1,37,0,1,0,0,1,0
"1056",14.491193,50.09074,5490000,2,56,0,1,0,1,1,0
"1057",14.532773,50.058315,3700000,2,58,0,0,0,1,1,0
"1058",14.313661,50.046894,4990000,4,65,0,0,1,0,1,0
"1059",14.30271,50.04631,8681352,4,107,0,1,0,1,1,1
"1060",14.30271,50.04631,8186759,3,93,0,1,0,1,1,1
"1061",14.435694,50.015759,5100000,3,68,0,0,1,1,1,0
"1062",14.471087,50.091442,5750000,4,75,0,0,0,0,1,0
"1063",14.433412,49.993313,4500000,4,60,0,0,0,1,0,0
"1064",14.370519,50.101002,6990000,4,73,0,0,0,1,1,0
"1065",14.422787,50.132511,4545000,2,72,0,1,0,1,1,0
"1066",14.319131,50.085712,12599000,3,110,0,1,0,0,1,0
"1067",14.553909,50.083996,4890000,3,69,0,1,1,0,1,0
"1068",14.43321,49.993542,4500000,4,71,0,0,0,1,0,0
"1069",14.452418,50.011086,6190000,4,75,0,0,1,0,1,0
"1070",14.28353,50.0574,3333000,1,24,0,1,0,1,1,1
"1071",14.418132,50.086056,18990000,3,79,0,0,0,0,1,0
"1072",14.37853,50.012077,4999000,2,56,0,1,0,0,1,0
"1073",14.515096,50.112579,5490000,2,107,0,1,0,0,1,1
"1074",14.533646,50.03476,4800000,2,49,0,1,1,0,1,0
"1075",14.447716,50.139843,10990000,4,180,0,1,0,1,1,1
"1076",14.285511,50.059532,7390000,3,83,0,1,0,0,1,0
"1077",14.553408,50.086617,5047000,3,68,0,0,1,1,1,0
"1078",14.506121,50.065758,4900000,3,68,0,0,0,0,1,0
"1079",14.456194,50.024963,4600000,4,57,0,0,1,0,1,0
"1080",14.452049,50.083515,3785000,1,41,0,1,0,1,1,0
"1081",14.45716,50.094769,11200000,3,94,1,1,0,1,1,1
"1082",14.463703,50.088394,6447500,3,89,0,1,0,0,1,0
"1083",14.414449,50.08305,19880000,5,111,0,1,0,0,1,0
"1084",14.508839,50.064697,8772000,4,82,0,0,0,0,1,0
"1085",14.455354,50.09359,14900000,4,118,1,1,0,1,1,0
"1086",14.418338,50.081196,11718000,3,112,0,1,0,0,1,0
"1087",14.41925,50.084923,24300000,4,153,0,1,0,1,1,0
"1088",14.430828,50.084194,18500000,5,132,0,1,0,0,1,0
"1089",14.515314,50.108521,9840000,3,93,0,1,0,1,1,0
"1090",14.423981,50.078533,17900000,5,178,0,1,0,0,1,0
"1091",14.430268,50.083626,21000000,3,143,0,1,0,0,1,0
"1092",14.427467,50.07914,19768000,4,141,0,1,0,1,1,0
"1093",14.414851,50.077854,21896000,5,156,0,1,0,1,1,0
"1094",14.468272,50.076084,3450000,1,30,0,1,0,0,1,0
"1095",14.329926,50.058464,3890000,1,38,0,1,0,1,1,1
"1096",14.472608,50.072151,6500000,4,69,0,1,0,0,1,0
"1097",14.434141,50.083549,5999000,3,53,0,0,1,1,1,0
"1098",14.336362,50.046448,6490000,3,77,0,1,1,0,1,0
"1099",14.440297,50.108162,3384000,1,32,0,1,0,0,1,0
"1100",14.510419,50.115753,5800000,2,76,0,1,0,1,1,0
"1101",14.620445,50.110947,4999000,3,78,0,1,1,0,1,0
"1102",14.498687,50.116234,7800000,4,86,0,0,0,1,1,0
"1103",14.39836,50.087601,15000000,4,95,0,0,0,1,1,0
"1104",14.42204,50.090691,24000000,3,127,0,0,0,1,1,0
"1105",14.416141,50.073578,11990000,4,97,0,1,0,0,1,0
"1106",14.439952,50.072079,7300000,2,52,0,1,0,0,1,0
"1107",14.4442,50.063702,5920970,3,54,0,0,0,1,1,1
"1108",14.444051,50.063599,4476076,2,44,0,1,0,0,1,1
"1109",14.47722,50.102139,6900000,3,80,0,0,0,1,1,0
"1110",14.42802,50.078659,9190000,1,45,0,1,0,0,1,0
"1111",14.428537,50.075638,10490000,3,85,0,1,0,0,1,1
"1112",14.428537,50.075638,15800000,3,117,0,1,0,1,1,1
"1113",14.533211,50.106022,5431018,2,55,0,1,0,1,1,0
"1114",14.532922,50.105034,9788381,3,96,0,1,0,1,1,0
"1115",14.532922,50.105034,5198038,2,52,0,1,0,1,1,0
"1116",14.4308,50.073002,6731854,2,49,0,1,0,0,1,0
"1117",14.4915,50.043499,7798791,3,79,0,1,0,1,1,0
"1118",14.519657,50.139809,6740000,3,72,0,1,0,1,1,0
"1119",14.50328,50.030071,9950000,3,96,0,1,0,1,1,0
"1120",14.456679,50.08073,5500000,2,58,0,1,0,1,1,0
"1121",14.514523,50.140892,3880000,1,36,0,1,1,1,1,0
"1122",14.489705,50.045296,4000000,3,55,0,1,0,0,1,0
"1123",14.484057,50.0494,4800000,4,70,0,0,0,1,1,0
"1124",14.38146,50.03471,5450000,4,79,0,0,1,0,1,0
"1125",14.329267,50.046417,4290000,2,49,0,0,1,0,1,0
"1126",14.329267,50.046417,4610000,3,60,0,0,1,0,1,0
"1127",14.438253,50.068569,3171000,1,26,0,1,0,0,1,1
"1128",14.451426,50.095104,9770000,3,76,0,1,0,1,1,1
"1129",14.51857,50.035355,5500000,4,77,0,1,1,0,1,0
"1130",14.414052,50.021236,4440000,2,48,0,1,0,0,1,1
"1131",14.580647,50.104649,6699000,5,96,0,0,1,0,1,0
"1132",14.575871,50.083393,6928452,3,106,0,1,0,0,1,1
"1133",14.406926,50.051613,17990000,4,229,1,1,0,1,1,0
"1134",14.46605,50.12743,4200000,2,45,0,1,1,1,1,0
"1135",14.446412,49.988235,6995000,3,72,0,1,0,1,0,1
"1136",14.367109,50.061111,10793000,3,96,0,1,0,1,1,0
"1137",14.441404,50.077847,8500000,4,77,0,0,0,0,1,0
"1138",14.42225,50.078251,5790000,1,31,0,1,0,0,1,0
"1139",14.60698,50.029911,2990000,1,28,0,1,0,0,0,1
"1140",14.44994,50.07975,9850000,4,134,0,0,0,1,1,0
"1141",14.4474,50.106319,9998000,3,83,0,1,0,1,1,0
"1142",14.40487,50.087421,10490000,2,51,0,1,0,1,1,0
"1143",14.42677,50.088139,7950000,2,39,0,0,0,0,1,0
"1144",14.3959,50.065731,11500000,4,134,0,1,0,1,1,0
"1145",14.39715,50.109039,8990000,4,77,0,0,0,0,1,0
"1146",14.516637,50.055023,5890000,2,69,0,1,0,0,1,0
"1147",14.503942,50.072433,4990000,3,54,0,0,0,0,1,0
"1148",14.437592,50.069187,4806000,2,37,0,1,1,0,1,0
"1149",14.434243,50.091564,15250000,3,99,0,1,0,0,1,0
"1150",14.430652,50.073086,4200000,1,26,0,1,0,0,1,0
"1151",14.308716,50.04808,5900000,4,78,0,0,1,0,1,0
"1152",14.362329,50.066917,17950000,4,205,1,1,0,1,1,0
"1153",14.393645,50.074841,20850000,4,194,1,1,0,1,1,1
"1154",14.347597,50.070225,8190000,3,91,0,1,0,1,1,1
"1155",14.519686,50.033451,3999000,2,43,0,1,1,0,1,0
"1156",14.575072,50.121185,3300000,1,33,0,1,0,0,1,1
"1157",14.409286,50.102104,19500000,4,155,0,1,0,0,1,1
"1158",14.490829,50.073307,6590000,3,65,0,1,0,1,1,0
"1159",14.5503,50.074478,5990000,3,76,0,1,0,1,1,0
"1160",14.547632,50.071732,4950000,2,61,0,1,0,1,1,0
"1161",14.515314,50.108521,9840000,3,93,0,1,0,1,1,0
"1162",14.446533,50.047417,5290000,4,68,0,0,1,0,1,0
"1163",14.489433,50.056065,3990000,2,47,0,1,0,0,1,0
"1164",14.489509,50.107803,4500000,2,41,0,1,0,1,1,0
"1165",14.486956,50.035221,4500000,2,60,0,1,0,0,1,0
"1166",14.562281,50.038795,4440000,4,66,0,0,1,0,1,0
"1167",14.494473,50.042973,9950000,3,78,0,1,0,1,1,1
"1168",14.489438,50.105598,3400000,1,32,0,1,0,0,1,1
"1169",14.516556,50.138386,3000000,1,38,0,1,1,0,1,0
"1170",14.472886,50.090702,4990000,2,49,0,1,0,0,1,0
"1171",14.428679,50.100346,8090000,3,78,0,1,0,0,1,0
"1172",14.431169,50.092247,19900000,5,119,0,0,0,0,1,0
"1173",14.514662,50.044243,5790000,2,52,0,1,0,1,1,1
"1174",14.515797,50.141708,5200000,2,74,0,1,0,1,1,1
"1175",14.450304,50.049717,10500000,2,115,0,1,1,1,1,0
"1176",14.450656,50.095501,9770000,3,76,0,1,0,1,1,1
"1177",14.445829,50.089977,10690000,4,116,0,0,0,0,1,0
"1178",14.449179,50.076778,11900000,5,122,1,0,0,1,1,0
"1179",14.36294,50.029125,10950000,4,110,0,1,0,1,1,1
"1180",14.470666,50.098114,30890000,5,240,0,1,0,1,1,0
"1181",14.501055,50.085636,5690000,2,69,0,1,0,1,1,1
"1182",14.422136,50.101475,8890000,3,85,0,0,0,1,1,0
"1183",14.569008,50.0396,5149000,2,59,0,1,0,1,1,1
"1184",14.331633,50.090237,4900000,1,72,0,1,0,1,1,0
"1185",14.484379,50.131256,7590000,3,86,0,1,0,0,1,1
"1186",14.447673,50.084206,9990000,5,89,0,0,0,0,1,0
"1187",14.36973,50.06831,12587219,4,114,0,1,0,1,1,1
"1188",14.36985,50.06842,7090785,3,66,0,1,0,0,1,1
"1189",14.458365,50.092678,9770000,3,75,0,1,0,1,1,1
"1190",14.36973,50.06831,8977107,3,82,0,1,0,1,1,1
"1191",14.428567,50.091202,14900000,3,124,0,1,0,1,1,0
"1192",14.501936,50.03157,9950000,3,85,0,1,0,1,1,1
"1193",14.405416,50.082565,20800000,3,109,0,1,0,0,1,1
"1194",14.461647,50.070946,11500000,3,90,0,1,0,1,1,0
"1195",14.423636,50.098873,13500000,3,110,0,1,0,1,1,0
"1196",14.433914,50.070969,10490000,3,79,0,1,0,0,1,0
"1197",14.515008,50.11256,5490000,2,59,0,1,0,1,1,1
"1198",14.483717,50.084465,4769192,1,40,0,1,0,1,1,0
"1199",14.440739,50.076618,12000000,3,81,0,1,0,0,1,0
"1200",14.36985,50.06842,8689478,3,84,0,1,0,1,1,1
"1201",14.3699,50.068409,6073323,2,55,0,1,0,0,1,1
"1202",14.36989,50.06839,9587596,3,88,0,1,0,0,1,1
"1203",14.369732,50.06831,11194890,4,102,0,1,0,1,1,1
"1204",14.36986,50.068409,6558496,2,59,0,1,0,1,1,1
"1205",14.38766,50.072498,8996664,2,86,0,1,0,1,1,1
"1206",14.36998,50.068352,10996668,3,86,1,1,0,1,1,1
"1207",14.38766,50.072498,8294226,3,76,0,1,0,0,1,1
"1208",14.36989,50.06839,11268045,4,97,0,1,0,1,1,1
"1209",14.37015,50.068432,4735746,1,40,0,1,0,0,1,1
"1210",14.37025,50.06831,5493136,1,50,0,1,0,0,1,1
"1211",14.36957,50.06834,12896676,4,105,1,1,0,1,1,1
"1212",14.38766,50.072498,24982978,4,173,0,1,0,1,1,1
"1213",14.448303,50.06131,11503884,4,112,0,1,0,1,1,1
"1214",14.448303,50.06131,8461838,3,81,0,1,0,1,1,1
"1215",14.448303,50.06131,11313584,4,112,0,1,0,1,1,1
"1216",14.448303,50.06131,5772563,3,57,0,0,0,0,1,1
"1217",14.460277,50.043438,3800000,2,46,0,1,0,0,1,0
"1218",14.584877,50.016838,8499000,3,96,0,1,0,1,0,1
"1219",14.506085,50.072647,4350000,3,52,0,0,1,0,1,0
"1220",14.5527,50.064999,1990000,3,79,0,1,0,0,1,0
"1221",14.497684,50.111057,4480000,1,40,0,1,0,1,1,0
"1222",14.378104,50.058578,2515000,1,16,0,1,0,0,1,1
"1223",14.443946,50.074795,4499000,1,36,0,1,0,0,1,0
"1224",14.435376,50.017334,6500000,3,72,0,1,0,1,1,1
"1225",14.474298,50.134209,3990000,2,44,0,1,1,0,1,0
"1226",14.521382,50.157864,5340000,2,67,0,1,1,0,1,0
"1227",14.606346,50.109344,10800000,3,190,1,1,0,1,1,0
"1228",14.517055,50.034195,5490000,3,77,0,1,1,0,1,0
"1229",14.421153,50.085915,22900000,6,178,0,0,0,0,1,0
"1230",14.514277,50.038658,3200000,1,32,0,1,1,0,1,0
"1231",14.680981,50.071583,4680000,5,88,0,0,1,0,0,0
"1232",14.406211,50.081848,27700000,5,218,0,0,0,0,1,0
"1233",14.500906,50.134956,4379000,2,53,0,1,0,0,1,0
"1234",14.50086,50.12785,4399999,2,52,0,1,0,1,1,0
"1235",14.353179,50.054245,6000000,2,55,0,1,0,1,1,0
"1236",14.515314,50.108521,9200000,3,78,0,1,0,1,1,0
"1237",14.533211,50.106022,7656277,3,76,0,1,0,1,1,1
"1238",14.518633,50.045265,4990000,4,74,0,0,1,0,1,0
"1239",14.532922,50.105034,5187410,2,53,0,1,0,0,1,0
"1240",14.5653,50.1152,8600000,3,101,0,1,0,0,1,1
"1241",14.428113,50.076244,13200000,4,101,0,1,0,0,1,0
"1242",14.4308,50.073002,8736250,3,70,0,1,0,0,1,0
"1243",14.532921,50.0522,3090000,1,25,0,1,0,0,1,0
"1244",14.520423,50.104134,7037481,3,79,0,1,0,1,1,1
"1245",14.446304,50.109779,4265237,1,35,0,1,0,0,1,1
"1246",14.30271,50.04631,9963078,3,120,0,1,0,1,1,1
"1247",14.33645,50.037739,5700000,4,78,0,0,0,0,1,1
"1248",14.481519,50.098804,4800000,2,52,0,1,0,1,1,1
"1249",14.43626,50.02573,5200000,4,72,0,0,1,1,1,0
"1250",14.337188,50.044041,4499000,2,42,0,1,0,0,1,1
"1251",14.40991,50.08799,11000000,2,46,0,1,0,0,1,0
